e,3732000,,1800696.764,0.001800697
e,1967400,,20923200,0.0209232
e,1843900,,,
e,1969300,,,
e,1884700,,,
e,1923400,,,
e,1920000,,,
e,1929700,,,
e,1908700,,,
e,1925000,,,
e,2090800,,,
e,1988600,,,
e,1916600,,,
e,1903300,,,
e,1917800,,,
e,1905400,,,
e,1897900,,,
e,1890900,,,
e,1977600,,,
e,1876700,,,
e,1827900,,,
e,1848800,,,
e,1858900,,,
e,1840300,,,
e,1839200,,,
e,1846900,,,
e,1911000,,,
e,1865500,,,
e,1845500,,,
e,1938400,,,
e,1947900,,,
e,1979000,,,
e,2077800,,,
e,1928900,,,
e,1851600,,,
e,1858200,,,
e,1879400,,,
e,1921700,,,
e,1845900,,,
e,1923800,,,
e,1892700,,,
e,1845700,,,
e,1864700,,,
e,1863200,,,
e,1877900,,,
e,1868800,,,
e,1845400,,,
e,1844300,,,
e,1852400,,,
e,1835500,,,
e,1894800,,,
e,1846900,,,
e,1877900,,,
e,1830300,,,
e,1938500,,,
e,1840100,,,
e,1834800,,,
e,1865700,,,
e,1839500,,,
e,1858100,,,
e,1847400,,,
e,1848000,,,
e,1850500,,,
e,1864700,,,
e,1853200,,,
e,1861300,,,
e,1864000,,,
e,1958500,,,
e,1899200,,,
e,1856800,,,
e,1855600,,,
e,1859700,,,
e,1858900,,,
e,2021000,,,
e,1862300,,,
e,1852800,,,
e,1849000,,,
e,1853700,,,
e,1940900,,,
e,1856800,,,
e,1852100,,,
e,2030000,,,
e,1917800,,,
e,1867700,,,
e,2004600,,,
e,1879400,,,
e,1862700,,,
e,1842100,,,
e,1901600,,,
e,1875300,,,
e,1855200,,,
e,1860300,,,
e,1845800,,,
e,1896000,,,
e,1930600,,,
e,1863800,,,
e,1855000,,,
e,1862300,,,
e,1840900,,,
e,1847400,,,
e,1831500,,,
e,1826900,,,
e,1845900,,,
e,1841900,,,
e,1890000,,,
e,1881700,,,
e,1847400,,,
e,1931600,,,
e,1923600,,,
e,1846400,,,
e,1843800,,,
e,1838000,,,
e,1946700,,,
e,1904500,,,
e,1873000,,,
e,1848100,,,
e,1850700,,,
e,1868100,,,
e,1890200,,,
e,1833300,,,
e,1848500,,,
e,1828000,,,
e,1874100,,,
e,1916500,,,
e,1844700,,,
e,1844500,,,
e,1859700,,,
e,1905200,,,
e,1914600,,,
e,1856900,,,
e,1838500,,,
e,1833500,,,
e,1965100,,,
e,1897500,,,
e,1833800,,,
e,1870300,,,
e,1836600,,,
e,1905000,,,
e,1927300,,,
e,1852100,,,
e,2008800,,,
e,1850700,,,
e,1864000,,,
e,1851800,,,
e,1854800,,,
e,1839000,,,
e,1842700,,,
e,1916400,,,
e,1899100,,,
e,1838100,,,
e,1853700,,,
e,1843900,,,
e,1917100,,,
e,1928000,,,
e,1836100,,,
e,1839900,,,
e,1871000,,,
e,1848900,,,
e,1853200,,,
e,1853600,,,
e,1845000,,,
e,1945200,,,
e,1934800,,,
e,1862700,,,
e,1845000,,,
e,1903500,,,
e,1908800,,,
e,1911300,,,
e,1860300,,,
e,1826300,,,
e,1844700,,,
e,1891900,,,
e,1900700,,,
e,1864100,,,
e,1874400,,,
e,1842700,,,
e,1893400,,,
e,1875100,,,
e,1842000,,,
e,1836000,,,
e,1868500,,,
e,2113600,,,
e,1871100,,,
e,1869600,,,
e,1851100,,,
e,1915600,,,
e,1880200,,,
e,1879200,,,
e,1849500,,,
e,1866800,,,
e,1847500,,,
e,1893700,,,
e,2151200,,,
e,2071900,,,
e,1887000,,,
e,1900300,,,
e,1898100,,,
e,1846100,,,
e,1863300,,,
e,1869600,,,
e,1902700,,,
e,1913900,,,
e,1849300,,,
e,1861400,,,
e,1863600,,,
e,1894700,,,
e,1901900,,,
e,1870000,,,
e,1848300,,,
