e,57100,12288
e,9600,0
e,7200,0
e,6900,0
e,7700,0
e,7600,0
e,8100,0
e,8600,0
e,8600,0
e,8100,0
e,8300,0
e,8900,0
e,8800,0
e,9100,0
e,9200,0
e,9800,0
e,10500,0
e,10400,0
e,10600,0
e,11500,0
e,11200,0
e,11500,0
e,11400,0
e,12100,0
e,12200,0
e,13800,0
e,16200,0
e,15900,0
e,15500,0
e,16500,0
e,16100,0
e,16800,0
e,17300,0
e,18900,0
e,21300,0
e,22100,0
e,23200,0
e,17900,0
e,24700,0
e,19000,0
e,21800,0
e,21900,0
e,20700,0
e,22900,0
e,22000,0
e,21900,0
e,23100,0
e,25300,0
e,29700,0
e,24400,0
e,25900,0
e,23000,0
e,21300,0
e,21500,0
e,18500,0
e,18700,0
e,17200,0
e,17700,0
e,17000,0
e,20900,0
e,32500,0
e,28600,0
e,28200,0
e,27300,0
e,30800,0
e,29300,0
e,30100,0
e,32000,0
e,31500,0
e,29300,0
e,31100,0
e,28300,0
e,33000,0
e,31400,0
e,30500,0
e,35700,0
e,32800,0
e,34200,0
e,41200,0
e,35400,0
e,35900,0
e,35900,0
e,34500,0
e,33800,0
e,31800,0
e,31100,0
e,29900,0
e,30500,0
e,30700,0
e,30400,0
e,41000,0
e,36500,0
e,36800,0
e,40000,0
e,39200,0
e,39600,0
e,40600,0
e,39200,0
e,38200,0
e,42500,0
e,32600,0
e,30200,0
e,29400,0
e,39700,0
e,30700,0
e,36400,0
e,31500,0
e,36200,0
e,33600,0
e,33200,0
e,33500,0
e,40200,0
e,35200,0
e,47300,0
e,47500,0
e,37500,0
e,33000,0
e,36800,0
e,45400,0
e,41100,0
e,37900,0
e,54900,0
e,37100,0
e,37200,0
e,37500,0
e,38200,0
e,39600,0
e,40900,0
e,43200,0
e,42800,0
e,50200,0
e,39200,0
e,36200,0
e,30800,0
e,39100,0
e,39100,0
e,40300,0
e,39000,0
e,40500,0
e,37900,0
e,39800,0
e,40300,0
e,59100,0
e,43800,0
e,44000,0
e,45400,0
e,44400,0
e,44300,0
e,49500,0
e,47200,0
e,47700,0
e,49200,0
e,44400,0
e,46300,0
e,45600,0
e,45900,0
e,46300,0
e,46200,0
e,44100,0
e,46600,0
e,46700,0
e,67500,0
e,51100,0
e,49000,0
e,49700,0
e,54600,0
e,50900,0
e,48500,0
e,47700,0
e,53600,0
e,50200,0
e,52500,0
e,52700,0
e,52200,0
e,51600,0
e,52000,0
e,52600,0
e,53600,0
e,56200,0
e,53900,0
e,55400,0
e,54900,0
e,52500,0
e,55600,0
e,61400,0
e,61800,0
e,58600,0
e,60300,0
e,60600,0
e,61100,0
e,61500,0
e,63800,0
e,63700,0
e,61400,0
e,64200,0
e,64000,0
e,63300,0
e,62600,0
e,62700,0
e,59000,0
e,55700,0
e,49300,0
e,47800,0
e,52600,0
e,54000,0
e,57500,0
e,57500,0
e,56100,0
e,57600,0
e,56500,0
e,57600,0
e,53900,0
e,53900,0
e,54100,0
e,53600,0
e,51200,0
e,51000,0
e,51200,0
e,60900,0
e,59900,0
e,58200,0
e,59700,0
e,58400,0
e,61100,0
e,60900,0
e,65600,0
e,75400,0
e,62200,0
e,61300,0
e,65000,0
e,69500,0
e,64700,0
e,65500,0
e,67100,0
e,70100,0
e,67900,0
e,63300,0
e,64300,0
e,63700,0
e,63200,0
e,64000,0
e,66000,0
e,68900,0
e,69000,0
e,65900,0
e,66500,0
e,62200,0
e,64100,0
e,66300,0
e,65500,0
e,63400,0
e,66400,0
e,66400,0
e,68100,0
e,69200,0
e,65500,0
e,66800,0
e,67900,0
e,67000,0
e,79400,0
e,73200,0
e,72500,0
e,70600,0
e,73500,0
e,70500,0
e,72600,0
e,71100,0
e,74100,0
e,72500,0
e,72000,0
e,71700,0
e,75200,0
e,74300,0
e,73800,0
e,74000,0
e,73500,0
e,75200,0
e,74900,0
e,75000,0
e,79700,0
e,107600,0
e,94300,0
e,106000,0
e,81400,0
e,84700,0
e,81700,0
e,80800,0
e,80700,0
e,82300,0
e,83900,0
e,82400,0
e,84900,0
e,84900,0
e,83100,0
e,87300,0
e,83100,0
e,84700,0
e,84500,0
e,85000,0
e,85400,0
e,76800,0
e,75500,0
e,75000,0
e,75500,0
e,76300,0
e,80900,0
e,79100,0
e,77200,0
e,78000,0
e,82500,0
e,79200,0
e,78400,0
e,79600,0
e,88000,0
e,85900,0
e,79800,0
e,78200,0
e,78000,0
e,77400,0
e,78600,0
e,79100,0
e,79400,0
e,79000,0
e,80800,0
e,80500,0
e,80700,0
e,82100,0
e,82500,0
e,82500,0
e,81400,0
e,82300,0
e,82800,0
e,81700,0
e,84600,0
e,87400,0
e,84700,0
e,86900,0
e,85100,0
e,85200,0
e,86500,0
e,86100,0
e,86200,0
e,85700,0
e,85100,0
e,87100,0
e,88300,0
e,89400,0
e,89100,0
e,88500,0
e,88800,0
e,89300,0
e,90700,0
e,92200,0
e,93100,0
e,92400,0
e,90900,0
e,91400,0
e,92500,0
e,91900,0
e,94500,0
e,93600,0
e,93800,0
e,94600,0
e,94500,0
e,94500,0
e,97900,0
e,93600,0
e,95300,0
e,100000,0
e,96800,0
e,96900,0
e,97800,0
e,98400,0
e,96900,0
e,98200,0
e,96800,0
e,96800,0
e,98200,0
e,118500,0
e,111300,0
e,108500,0
e,99700,0
e,105300,0
e,105700,0
e,118700,0
e,105500,0
e,104900,0
e,106600,0
e,107800,0
e,112000,0
e,105800,0
e,107600,0
e,106400,0
e,108400,0
e,120100,0
e,123300,0
e,123700,0
e,114500,0
e,109800,0
e,112200,0
e,102900,0
e,99900,0
e,105600,0
e,100000,0
e,98200,0
e,123000,0
e,111200,0
e,98800,0
e,99500,0
e,97800,0
e,95900,0
e,100400,0
e,98500,0
e,97900,0
e,98100,0
e,97500,0
e,99700,0
e,99600,0
e,101000,0
e,101400,0
e,106200,0
e,105800,0
e,103900,0
e,102500,0
e,101600,0
e,105600,0
e,109200,0
e,105900,0
e,109500,0
e,106100,0
