e,41400,8192
e,2000,0
e,1200,0
e,1200,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1200,0
e,1100,0
e,1200,0
e,1200,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1200,0
e,1200,0
e,1200,0
e,1100,0
e,1100,0
e,1300,0
e,1100,0
e,1100,0
e,1100,0
e,1000,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1200,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1100,0
e,1700,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,1000,0
e,1000,0
e,1000,0
e,1100,0
e,1000,0
e,1000,0
e,1000,0
e,900,0
e,1000,0
e,1000,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,1000,0
e,900,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,900,0
e,1000,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1200,0
e,1300,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,1000,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,1000,0
e,1000,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1200,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,1000,0
e,1000,0
e,1500,0
e,900,0
e,1000,0
e,1000,0
e,1300,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,800,0
e,900,0
e,1000,0
e,1100,0
e,1000,0
e,900,0
e,1000,0
e,1000,0
e,900,0
e,1000,0
e,900,0
e,1200,0
e,900,0
e,1000,0
e,1000,0
e,900,0
e,900,0
e,1000,0
e,1000,0
e,1000,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1600,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,800,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1100,0
e,800,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,1000,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,800,0
e,1000,0
e,900,0
e,900,0
e,800,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,1000,0
e,900,0
e,1100,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,1000,0
e,1000,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,800,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1100,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,800,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,1300,0
e,1000,0
e,1000,0
e,1000,0
e,900,0
e,1000,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,1000,0
e,1000,0
e,900,0
e,1000,0
e,1000,0
e,1800,0
e,1000,0
e,900,0
e,1000,0
e,1000,0
e,1000,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,1000,0
e,900,0
e,900,0
e,1400,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,1000,0
e,1000,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,1000,0
e,1000,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,1000,0
e,2300,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,800,0
e,2200,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,1000,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,1100,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,800,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
e,1000,0
e,900,0
e,900,0
e,900,0
e,900,0
e,900,0
